name,latitude,longitude,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,description
NASHVILLE,36.168,-86.778,2016-04-16,26.1,9.9,18.7,5.5,43.7,0,0,0,0,41.4,19.2,81.7,1023.6,18.3,16,308.8,26.5,9,Clear,Clear conditions throughout the day.
NASHVILLE,36.168,-86.778,2016-04-17,27.3,11.3,19.3,5.2,45.3,0,0,0,0,20.5,13.8,105.4,1026.5,2.1,16,315.1,27.3,10,Clear,Clear conditions throughout the day.
NASHVILLE,36.168,-86.778,2016-04-18,28.8,9.8,19.8,6.3,46.9,0,0,0,0,,9.9,144.3,1025.4,51.8,15.7,310.2,27,10,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-04-19,27.7,11.5,19.2,8.2,53.3,0,0,0,0,,9.1,129.9,1021.9,81.3,14.6,116.5,10.1,4,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-04-20,28.8,14.1,22.3,8.7,45.5,0,0,0,0,33.5,19,165.3,1017.4,70.7,16,279,24.1,9,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-04-21,24.2,15.6,19.4,11.6,63.6,4.84,16.67,0,0,49.2,31.3,182.7,1014.2,89.6,15.2,109.8,9.4,3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
NASHVILLE,36.168,-86.778,2016-04-22,24.3,15.1,19.2,12,66,0.21,12.5,0,0,38.6,22.4,267.9,1013.7,54.7,16,307,26.6,10,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
NASHVILLE,36.168,-86.778,2016-04-23,23.8,11.5,17.7,10.4,64.3,0,0,0,0,27.7,19.8,175.5,1017.6,24,15.4,318.3,27.6,10,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-04-24,27.8,9.2,18.9,8.9,58.2,0,0,0,0,,21.1,138.6,1016.1,9.1,14.5,323.4,27.8,10,Clear,Clear conditions throughout the day.
NASHVILLE,36.168,-86.778,2016-04-25,29.2,14.8,21.8,10.6,52.2,0,0,0,0,37,25,180.5,1013.1,60.1,16,307.8,26.6,10,Partially cloudy,Partly cloudy throughout the day.
